stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
N20930,,"FREEPORT RD AT CENTER AVE (ASPINWALL)",,  40.490082, -79.905327,01
N20940,,"FREEPORT RD AT CENTER FS (BLAWNOX)",,  40.491947, -79.864807,02
N20950,,"FREEPORT RD AT CRAWFORD RUN",,  40.582458, -79.778503,02
N20970,,"FREEPORT RD AT CRYSTAL VIEW",,  40.594868, -79.769104,02
N20990,,"FREEPORT RD AT DALLAS",,  40.622795, -79.726326,02
N21000,,"FREEPORT RD AT DAVIS",,  40.632786, -79.714859,02
N21020,,"FREEPORT RD AT DELAFIELD AVE FS",,  40.488010, -79.897888,1A
N21030,,"FREEPORT RD AT DENNY ESTATES",,  40.540051, -79.824364,02
N21050,,"FREEPORT RD AT EASTERN AVE",,  40.489548, -79.903427,01
N21070,,"FREEPORT RD AT E OAK HILL RD",,  40.489357, -79.874985,1A
N21100,,"FREEPORT RD AT ORIGINAL MATTRESS FACTORY",,  40.491943, -79.908958,01
N21110,,"FREEPORT RD AT FAIRMONT",,  40.622288, -79.727104,02
N21120,,"FREEPORT RD AT BAILEY'S RUN RD",,  40.587498, -79.776337,02
N21140,,"FREEPORT RD AT FERRY ST FS",,  40.587585, -79.776070,02
N21180,,"FREEPORT RD AT FOX CHAPEL RD NS (PLAZA DRVWY)",,  40.487949, -79.880325,1A
N21190,,"FREEPORT RD AT FOX CHAPEL AUTHORITY",,  40.489758, -79.871765,1A
N21200,,"FREEPORT RD AT ORRIS GAS STATION",,  40.561424, -79.773369,02
N21210,,"FREEPORT RD AT OLIVE",,  40.638851, -79.711098,02
N21220,,"FREEPORT RD AT GUYS RUN RD",,  40.534061, -79.844742,02
N21240,,"FREEPORT RD AT HARTREY",,  40.541897, -79.774696,02
N21245,,"FREEPORT RD AT HARVARD",,  40.626080, -79.722176,02
N21260,,"FREEPORT RD AT COMFORT INN",,  40.538532, -79.832039,02
N21280,,"FREEPORT RD AT HUMBOLDT",,  40.496307, -79.857147,02
N21290,,"FREEPORT RD AT HUMBOLDT",,  40.496124, -79.857193,02
N21300,,"FREEPORT RD AT IDAHO",,  40.619766, -79.730484,02
N21310,,"FREEPORT RD AT IDAHO",,  40.619473, -79.730476,02
N21330,,"FREEPORT RD AT JAMES",,  40.541027, -79.779694,02
N21340,,"FREEPORT RD AT JEFFERSON",,  40.540730, -79.814888,02
N21345,,"FREEPORT RD AT JEFFERSON FS",,  40.632523, -79.714661,02
N21350,,"FREEPORT RD AT #1372",,  40.489418, -79.873672,1A
N21355,,"FREEPORT RD AT ALPHA DR W",,  40.537968, -79.834488,02
N21360,,"FREEPORT RD AT LENGEL",,  40.634666, -79.713524,02
N21370,,"FREEPORT RD AT LEWIS FS",,  40.497234, -79.855904,02
N21380,,"FREEPORT RD AT LEWIS",,  40.497196, -79.855774,02
N21390,,"FREEPORT RD AT LILAC FS",,  40.628254, -79.719788,02
N21400,,"FREEPORT RD AT MAPLE",,  40.493912, -79.860825,02
N21440,,"FREEPORT RD AT MCKINLEY",,  40.494019, -79.860863,02
N21450,,"FREEPORT RD AT MILE LOCK",,  40.615665, -79.738678,02
N21460,,"FREEPORT RD AT MILE LOCK",,  40.615440, -79.738731,02
N21470,,"FREEPORT RD AT MONTANA",,  40.621235, -79.728622,02
N21480,,"FREEPORT RD AT MONTANA",,  40.620960, -79.728622,02
N21490,,"FREEPORT RD AT CLIFTON",,  40.499737, -79.852859,02
N21510,,"FREEPORT RD AT TARGET (HARMAR)",,  40.537594, -79.837143,02
N21530,,"FREEPORT RD AT MURRAY HILL",,  40.581665, -79.778946,02
N21590,,"FREEPORT RD AT OLD FREEPORT",,  40.490181, -79.870338,1A
N21600,,"FREEPORT RD AT OLD FREEPORT RD (FOX CHAPEL RD)",,  40.487431, -79.883041,1A
N21630,,"FREEPORT RD AT ORR",,  40.540478, -79.811638,02
N21635,,"FREEPORT RD AT PADDOCK",,  40.643425, -79.709999,02
N21640,,"FREEPORT RD AT PAINTER",,  40.630947, -79.715820,02
N21650,,"FREEPORT RD AT PEARL",,  40.540775, -79.816048,02
N21660,,"FREEPORT RD AT PENNSYLVANIA",,  40.625023, -79.723297,02
N21680,,"FREEPORT RD AT POPLAR",,  40.627396, -79.720757,02
N21690,,"FREEPORT RD AT POWERS RUN FS",,  40.507030, -79.851784,02
N21710,,"FREEPORT RD AT PRINCETON",,  40.623993, -79.724487,02
N21715,,"FREEPORT RD AT PRINCETON",,  40.623695, -79.724503,02
N21740,,"FREEPORT RD AT RIDDLE RUN",,  40.546284, -79.770493,02
N21760,,"FREEPORT RD AT RIVER",,  40.505127, -79.851341,02
N21770,,"FREEPORT RD AT ROSS",,  40.627747, -79.719299,02
N21790,,"FREEPORT RD AT ROWE'S CROSSING",,  40.583565, -79.777786,02
N21810,,"FREEPORT RD AT #1150",,  40.488045, -79.879387,1A
N21820,,"FREEPORT RD AT #153",,  40.567841, -79.776634,02
N21840,,"FREEPORT RD AT #187",,  40.568974, -79.776894,02
N21850,,"FREEPORT RD AT #241",,  40.570370, -79.776932,02
N21855,,"FREEPORT RD AT #2264",,  40.525517, -79.851074,02
N21860,,"FREEPORT RD AT #2366",,  40.530300, -79.849304,02
N21870,,"FREEPORT RD AT #277",,  40.571667, -79.777199,02
N21880,,"FREEPORT RD AT #727",,  40.578800, -79.778870,02
N21890,,"FREEPORT RD AT SAXONBURG",,  40.636200, -79.712601,02
N21895,,"FREEPORT RD AT SAXONBURG",,  40.635929, -79.712334,02
N21910,,"FREEPORT RD AT S OAK HILL RD",,  40.488956, -79.876968,1A
N21920,,"FREEPORT RD AT SPRING HILL",,  40.626820, -79.721397,02
N21925,,"FREEPORT RD AT SPRING HILL",,  40.626472, -79.721252,02
N21960,,"FREEPORT RD AT SAM MORGAN'S CLUB HOUSE",,  40.541054, -79.818825,02
N22000,,"FREEPORT RD AT VALLEY MOTEL",,  40.535538, -79.842606,02
N22005,,"FREEPORT RD AT VIRGINIA AVE FS",,  40.488491, -79.899597,01
N22030,,"FREEPORT RD AT WESTERN AVE",,  40.490738, -79.907455,01
N22040,,"FREEPORT RD AT WILSON",,  40.540668, -79.809341,02
N22060,,"FREEPORT RD AT WORKS ENT #3",,  40.592903, -79.770691,02
N22065,,"FREEPORT RD AT DOLLAR BANK FS (WATERWORKS)",,  40.487301, -79.885078,1A
N22070,,"FREEPORT RD AT MAIN ENTRANCE (WATERWORKS)",,  40.487083, -79.886566,1A
N22100,,"FREEPORT RD OPP 1ST FS",,  40.573090, -79.777290,02
N22120,,"FREEPORT RD OPP 2ND FS",,  40.574894, -79.777702,02
N22130,,"FREEPORT RD OPP 3RD",,  40.576683, -79.778145,02
N22140,,"FREEPORT RD OPP #727",,  40.578671, -79.778664,02
N22145,,"FREEPORT RD OPP ALPHA (RIDC PARK)",,  40.491425, -79.865807,02
N22150,,"FREEPORT RD OPP ALPHA DR E",,  40.538517, -79.830154,02
N22160,,"FREEPORT RD OPP AUTO PARTS STORE",,  40.631954, -79.715538,02
N22180,,"FREEPORT RD OPP BARTSCH",,  40.585453, -79.777000,02
N22190,,"FREEPORT RD AT KIRK",,  40.498867, -79.853752,02
N22200,,"FREEPORT RD OPP #2238",,  40.525635, -79.851227,02
N22210,,"FREEPORT RD OPP BRILLIANT AVE FS",,  40.488712, -79.900978,01
N22220,,"FREEPORT RD OPP CABLE",,  40.494778, -79.858978,02
N22260,,"FREEPORT RD OPP CENTER AVE",,  40.489986, -79.905418,01
N22270,,"FREEPORT RD OPP CRAWFORD RUN",,  40.582249, -79.778358,02
N22280,,"FREEPORT RD OPP CRYSTAL VIEW",,  40.594566, -79.769112,02
N22300,,"FREEPORT RD OPP DENNY ESTATES",,  40.540211, -79.823547,02
N22320,,"FREEPORT RD OPP EASTERN AVE",,  40.489471, -79.903694,01
N22330,,"FREEPORT RD OPP E OAK HILL RD",,  40.489174, -79.875214,1A
N22380,,"FREEPORT RD OPP ORRIS GAS STATION",,  40.560032, -79.772499,02
N22400,,"FREEPORT RD OPP GUYS RUN RD",,  40.533680, -79.844864,02
N22405,,"FREEPORT RD OPP HARRISON",,  40.634487, -79.713287,02
N22420,,"FREEPORT RD OPP HULTON BRIDGE NS",,  40.528812, -79.850266,02
N22430,,"FREEPORT RD OPP JEFFERSON",,  40.540573, -79.815056,02
N22440,,"FREEPORT RD OPP #1372",,  40.489479, -79.874229,1A
N22445,,"FREEPORT RD OPP ALPHA DR W",,  40.537682, -79.834763,02
N22490,,"FREEPORT RD OPP MOYHEND",,  40.541641, -79.776123,02
N22510,,"FREEPORT RD OPP HWY RT 910 (WERNER CAMP)",,  40.536770, -79.839439,02
N22540,,"FREEPORT RD OPP MURRAY HILL",,  40.581364, -79.778732,02
N22570,,"FREEPORT RD OPP OLD FREEPORT",,  40.489803, -79.873024,1A
N22580,,"FREEPORT RD OPP ORR",,  40.540276, -79.811829,02
N22590,,"FREEPORT RD OPP PEARL",,  40.540726, -79.816360,02
N22610,,"FREEPORT RD OPP POWERS RUN",,  40.507229, -79.851532,02
N22650,,"FREEPORT RD OPP RIDDLE RUN",,  40.546062, -79.770370,02
N22660,,"FREEPORT RD OPP RIVER",,  40.505150, -79.851479,02
N22670,,"FREEPORT RD AT ROWE'S CROSSING",,  40.583714, -79.777954,02
N22680,,"FREEPORT RD OPP #1050",,  40.487373, -79.884285,1A
N22690,,"FREEPORT RD OPP #1150",,  40.488182, -79.879456,1A
N22700,,"FREEPORT RD OPP #153",,  40.567947, -79.776131,02
N22710,,"FREEPORT RD OPP #187",,  40.569027, -79.776382,02
N22720,,"FREEPORT RD OPP #241",,  40.570278, -79.776657,02
N22730,,"FREEPORT RD OPP #2366",,  40.530205, -79.849617,02
N22740,,"FREEPORT RD OPP #279",,  40.571716, -79.776947,02
N22760,,"FREEPORT RD OPP SCHOOL",,  40.541325, -79.777908,02
N22770,,"FREEPORT RD OPP S OAK HILL RD",,  40.488796, -79.876968,1A
N22780,,"FREEPORT RD OPP #1101 (RESTAURANT)",,  40.540806, -79.818794,02
N22785,,"FREEPORT RD OPP ST MARGARET'S DR",,  40.487251, -79.895615,1A
N22790,,"FREEPORT RD OPP VALLEY MOTEL",,  40.535339, -79.842293,02
N22805,,"FREEPORT RD AT #1050",,  40.487225, -79.884773,1A
N22810,,"FREEPORT RD OPP WESTERN AVE",,  40.490654, -79.907600,01
N22820,,"FREEPORT RD OPP WILSON",,  40.540485, -79.809563,02
N22830,,"FREEPORT RD OPP WORKS ENT #3",,  40.592968, -79.770905,02
N23220,,"GARDNER ST AT LOWRIE",,  40.461224, -79.984871,01
N23584,,"GIANT EAGLE LOWER LOT AT TERMINUS",,  40.489616, -80.044830,01
N23850,,"GLENROSE AVE AT HAZELTON",,  40.465660, -80.003853,01
N23940,,"GRANT AVE AT BLACK",,  40.480118, -79.973335,01
N23970,,"GRANT AVE AT BYERLEY",,  40.508282, -79.952080,01
N23980,,"GRANT AVE AT DEWEY",,  40.503510, -79.948578,01
N23990,,"GRANT AVE OPP DEWEY",,  40.503513, -79.948494,01
N24000,,"GRANT AVE AT EAST OHIO",,  40.477852, -79.969620,01
N24002,,"GRANT AVE AT LEHR FS",,  40.506527, -79.950890,01
N24005,,"GRANT AVE AT MT HOPE",,  40.506649, -79.950714,01
N24020,,"GRANT AVE AT NORTH",,  40.480919, -79.974846,01
N24030,,"GRANT AVE AT #114",,  40.478054, -79.969650,01
N24040,,"GRANT AVE AT SCHOOL",,  40.478333, -79.970512,01
N24070,,"GRANT AVE AT SHERIDAN",,  40.478691, -79.970818,01
N24080,,"GRANT AVE AT SHERMAN",,  40.479301, -79.972160,01
N24090,,"GRANT AVE AT SHERMAN",,  40.479313, -79.971886,01
N24095,,"GRANT AVE AT SULLIVAN TERRACE",,  40.502003, -79.947029,01
N24100,,"GRANT AVE AT VILSACK",,  40.505001, -79.949951,01
N24110,,"GRANT AVE AT WILSON",,  40.504173, -79.949257,01
N24120,,"GRANT AVE AT HERMAN",,  40.508411, -79.951942,01
N24130,,"GRANT AVE OPP SULLIVAN TERRACE",,  40.502071, -79.946747,01
N24140,,"GRANT AVE OPP VILSACK",,  40.504959, -79.949669,01
N24150,,"GRANT AVE OPP WILSON",,  40.504200, -79.949028,01
N24180,,"GRANT ST AT DAVIS",,  40.490158, -80.050659,01
N24220,,"GRANT ST AT LINCOLN",,  40.491863, -80.048538,01
N24250,,"GRANT ST AT WASHINGTON",,  40.490704, -80.050018,01
N24260,,"GRANT ST AT WOODLAWN",,  40.488873, -80.052376,01
N24280,,"GRANT ST OPP JEFFERSON",,  40.489445, -80.051636,01
N24290,,"GRANT ST OPP LAUREL",,  40.488373, -80.053024,01
N25360,,"HAZELTON ST AT CHARLES",,  40.471180, -80.007149,01
N25370,,"HAZELTON ST AT SUFFOLK",,  40.467148, -80.005661,01
N25380,,"HAZELTON ST OPP SEABRIGHT",,  40.466820, -80.004890,01
N25430,,"HEMLOCK DR AT BABCOCK",,  40.587162, -79.998489,02
N25437,,"HEMLOCK DR AT HEMLOCK'S #1",,  40.577126, -79.979324,02
N25439,,"HEMLOCK DR AT HEMLOCK'S #2",,  40.581963, -79.982445,02
N25441,,"HEMLOCK DR AT #4424",,  40.578854, -79.980637,02
N25450,,"HEMLOCK DR AT NORTH PARK POOL (P-N-R)",,  40.586678, -79.996147,02
N25456,,"HEMLOCK DR AT SAMPLE FS",,  40.576214, -79.978752,02
N25460,,"HEMLOCK DR OPP #4424",,  40.578789, -79.980949,02
N25465,,"HEMLOCK DR OPP HEMLOCK'S #1",,  40.577183, -79.979736,02
N25470,,"HEMLOCK DR OPP HEMLOCK'S #2",,  40.581951, -79.982803,02
N25475,,"HEMLOCK DR AT SAMPLE",,  40.576237, -79.979111,02
N25490,,"HENDERSON ST AT CARRIE",,  40.461216, -80.001602,01
N25500,,"HENDERSON ST AT FINEVIEW STEPS",,  40.459572, -80.002518,01
N25510,,"HENDERSON ST AT FOUNTAIN",,  40.458961, -80.006874,01
N25520,,"HENDERSON ST OPP JAY",,  40.460098, -80.001724,01
N25530,,"HENDERSON ST OPP SANDUSKY CT",,  40.459137, -80.005676,01
N26415,,"HILL ST AT LOCUST",,  40.542221, -80.178604,02
N26570,,"HITE RD AT PILLOW FS",,  40.555801, -79.807785,02
N26580,,"HITE RD AT PILLOW",,  40.555740, -79.807388,02
N26800,,"HOV ROSS P-N-R LOT AT SHELTER",,  40.506611, -80.030533,01
N26810,,"HOV P-N-R LOT DRIVEWAY AT HOV EXIT RAMP (SHELTER)",,  40.507442, -80.030045,01
N26832,,"HULTON RD AT 5TH ST",,  40.524918, -79.838715,02
N26834,,"HULTON RD AT 7TH",,  40.524258, -79.835907,02
N26836,,"HULTON RD AT 9TH",,  40.523579, -79.833420,02
N26838,,"HULTON RD AT 10TH",,  40.523754, -79.831924,02
N26840,,"HULTON RD AT 11TH",,  40.523956, -79.830452,02
N26842,,"HULTON RD AT 12TH",,  40.524208, -79.829048,02
N26844,,"HULTON RD AT 13TH",,  40.524559, -79.827278,02
N26846,,"HULTON RD AT 15TH",,  40.525417, -79.823235,02
N26852,,"HULTON RD AT THE FAIRWAYS",,  40.525826, -79.821617,02
N26854,,"HULTON RD OPP THE FAIRWAYS",,  40.526085, -79.821404,02
N26856,,"HULTON RD AT 5TH ST",,  40.525017, -79.838333,02
N26858,,"HULTON RD OPP 9TH",,  40.523804, -79.832985,02
N26860,,"HULTON RD OPP 10TH",,  40.523975, -79.831581,02
N26862,,"HULTON RD OPP 12TH FS",,  40.524395, -79.829170,02
N26864,,"HULTON RD OPP 14TH",,  40.524837, -79.826843,02
N27620,,"INDUSTRIAL BLVD AT KEY LINCOLN-MERCURY",,  40.563374, -79.768028,02
N27905,,"INGOMAR RD OPP SARATOGA DR",,  40.584156, -80.028191,02
N27990,,"ISLAND AVE AT BEAVER",,  40.461887, -80.032509,01
N28040,,"ITIN ST AT DIANA",,  40.461815, -79.991859,01
N28050,,"ITIN ST AT GOEHRING",,  40.461437, -79.992989,01
N28060,,"ITIN ST AT HIGH",,  40.459408, -79.994682,01
N28065,,"ITIN ST AT SPRING GARDEN",,  40.457787, -79.995514,01
N28090,,"ITIN ST OPP GOEHRING",,  40.461330, -79.992821,01
N28100,,"ITIN ST OPP HIGH",,  40.459595, -79.994835,01
N28110,,"IVORY AVE AT CHERRYLAND",,  40.496567, -80.008896,01
N28120,,"IVORY AVE AT EVERGREEN",,  40.496021, -80.008133,01
N28130,,"IVORY AVE AT EVERGREEN",,  40.496128, -80.007675,01
N28150,,"IVORY AVE AT HIGHRIDGE",,  40.497242, -80.015533,01
N28180,,"IVORY AVE AT PEACH TREE",,  40.496792, -80.014587,01
N28200,,"IVORY AVE AT PERRY",,  40.498295, -80.019981,01
N28205,,"IVORY AVE AT PERRYSVILLE FS",,  40.498123, -80.019768,01
N28210,,"RODENBAUGH AVE AT IVORY AVE FS",,  40.497261, -80.017830,01
N28220,,"IVORY AVE AT SOVEREIGN",,  40.496857, -80.011971,01
N28230,,"IVORY AVE AT VALLEYVIEW",,  40.496864, -80.011101,01
N28240,,"IVORY AVE OPP CHERRYLAND",,  40.496433, -80.009163,01
N28250,,"IVORY AVE OPP HIGHRIDGE",,  40.497158, -80.015755,01
N28270,,"IVORY AVE OPP NELSON RUN",,  40.496563, -80.014519,01
N28280,,"IVORY AVE OPP RODENBAUGH FS",,  40.497105, -80.018082,01
N28290,,"IVORY AVE OPP VALLEYVIEW",,  40.496666, -80.011307,01
N28460,,"JACKS RUN RD AT JACKS RUN RD EXT",,  40.501045, -80.039543,01
N28540,,"JACKS RUN RD OPP CONNIE",,  40.499100, -80.029396,01
N28570,,"JACKS RUN RD EXT OPP YORK",,  40.500023, -80.031532,01
N28590,,"JACKS RUN RD EXT AT JACKS RUN",,  40.500900, -80.039948,01
N28920,,"KANE CENTER AT MAIN ENTRANCE",,  40.549454, -80.016350,02
N28940,,"KENDALL AVE AT CRAWFORD",,  40.488945, -80.050774,01
N28950,,"KENDALL AVE AT DAVIS",,  40.489712, -80.049858,01
N28970,,"KENDALL AVE OPP WATSON",,  40.487991, -80.051994,01
N29120,,"KOHLER ST AT PARKER FS",,  40.494179, -79.958847,01
N29300,,"LAURELWOOD DR AT CHARTERWOOD",,  40.552292, -80.001480,02
N29310,,"LAURELWOOD DR AT ENNERDALE",,  40.551601, -80.006592,02
N29320,,"LAURELWOOD DR AT FENWICK",,  40.552189, -80.002266,02
N29340,,"LAURELWOOD DR AT #125",,  40.551708, -80.005165,02
N29350,,"LAURELWOOD DR AT #126",,  40.551933, -80.005058,02
N29360,,"LAURELWOOD DR OPP FENWICK",,  40.551899, -80.002396,02
N29830,,"LEY ST AT FROMAN",,  40.464645, -79.982285,01
N29840,,"LEY ST OPP COWLEY",,  40.465645, -79.981834,01
N30190,,"LINCOLN AVE AT BALPH",,  40.495583, -80.055450,01
N30230,,"LINCOLN AVE AT BRIGHTON RD",,  40.492466, -80.049271,01
N30240,,"LINCOLN AVE AT BRYANT AVE FS",,  40.492378, -80.049278,01
N30280,,"LINCOLN AVE AT EUCLID FS",,  40.493122, -80.050484,01
N30290,,"LINCOLN AVE AT EUCLID AVE FS",,  40.493237, -80.050812,01
N30300,,"LINCOLN AVE OPP FREMONT AVE NS",,  40.494240, -80.053017,01
N30310,,"LINCOLN AVE OPP FREEMONT AVE",,  40.493965, -80.052246,01
N30330,,"LINCOLN AVE AT SPRAGUE",,  40.496361, -80.057411,01
N30350,,"LINCOLN AVE OPP JACKSON",,  40.496830, -80.058327,01
N30360,,"LINCOLN AVE AT JACKSON",,  40.496845, -80.057999,01
N30370,,"LINCOLN AVE AT KENDALL AVE",,  40.491016, -80.048157,01
N30390,,"LINCOLN AVE AT SHERIDAN AVE",,  40.495148, -80.054878,01
N30400,,"LINCOLN AVE AT KESWICK AVE",,  40.489803, -80.047569,01
N30460,,"LINCOLN AVE AT SPRAGUE",,  40.496395, -80.057114,01
N30480,,"LINCOLN AVE AT STARR AVE",,  40.497795, -80.060020,01
N30500,,"LINCOLN AVE AT STRAW AVE",,  40.491657, -80.047859,01
N30560,,"LINCOLN AVE OPP HOWARD",,  40.494640, -80.053543,01
N31100,,"LOCUST PL AT CENTENNIAL",,  40.541763, -80.179771,02
N31200,,"LOWRIE ST AT CLAIM",,  40.463230, -79.983078,01
N31220,,"LOWRIE ST AT DEHAVEN",,  40.461876, -79.984093,01
N31230,,"LOWRIE ST AT FLECK",,  40.465912, -79.980919,01
N31250,,"LOWRIE ST AT FROMAN (LEY)",,  40.464195, -79.982178,01
N31270,,"LOWRIE ST AT HECKLEMAN",,  40.468807, -79.979126,01
N31280,,"LOWRIE ST AT HECKLEMAN",,  40.468590, -79.979057,01
N31290,,"LOWRIE ST AT LEY",,  40.464737, -79.981987,01
N31300,,"LOWRIE ST AT NIGGEL",,  40.467739, -79.979973,01
N31320,,"LOWRIE ST AT SUNDEMAN",,  40.466339, -79.980850,01
N31340,,"LOWRIE ST OPP CLAIM",,  40.462997, -79.982964,01
N31360,,"LOWRIE ST OPP NIGGEL",,  40.467556, -79.979851,01
N31400,,"MADISON AVE AT CONCORD ST",,  40.457516, -79.997810,01
N31410,,"MAIN ST AT 13TH ST",,  40.494396, -79.929344,01
N31420,,"MAIN ST AT 14TH ST",,  40.494526, -79.927414,01
N31430,,"MAIN ST AT 15TH ST",,  40.494617, -79.926476,01
N31440,,"MAIN ST AT 16TH ST",,  40.494770, -79.925186,01
N31450,,"MAIN ST AT 18TH ST",,  40.494617, -79.921524,01
N31460,,"MAIN ST AT 19TH ST",,  40.494091, -79.917900,01
N31470,,"MAIN ST AT 21ST ST",,  40.493656, -79.915695,01
N31480,,"MAIN ST AT 23RD ST",,  40.493397, -79.914253,01
N31500,,"MAIN ST AT 62ND ST BRIDGE FS",,  40.495476, -79.939110,01
N31510,,"MAIN ST AT 6TH ST",,  40.494701, -79.935661,01
N31520,,"MAIN ST AT 6TH ST",,  40.494755, -79.936172,01
N31530,,"MAIN ST AT 8TH ST",,  40.494686, -79.934341,01
N31540,,"MAIN ST AT ALI ST",,  40.494583, -79.935364,01
N31550,,"MAIN ST OPP 9TH ST",,  40.494530, -79.933823,01
N31560,,"MAIN ST AT BRIDGE",,  40.495983, -79.940041,01
N31570,,"MAIN ST AT CANAL ST",,  40.494583, -79.932167,01
N31580,,"MAIN ST AT GARNIER ST",,  40.495300, -79.937439,01
N31590,,"MAIN ST AT POWERS ST",,  40.495644, -79.938240,01
N31600,,"MAIN ST AT PRAEGER ST",,  40.495266, -79.937492,01
N31610,,"MAIN ST AT #1102",,  40.494301, -79.930824,01
N31620,,"MAIN ST AT #1113",,  40.494198, -79.930466,01
N31640,,"MAIN ST AT #1704",,  40.494778, -79.923195,01
N31650,,"MAIN ST AT #1834",,  40.494453, -79.920250,01
N31660,,"MAIN ST OPP 13TH ST",,  40.494282, -79.929680,01
N31670,,"MAIN ST OPP 14TH ST",,  40.494396, -79.927620,01
N31680,,"MAIN ST OPP 15TH ST",,  40.494484, -79.926575,01
N31690,,"MAIN ST OPP 16TH ST",,  40.494614, -79.925430,01
N31700,,"MAIN ST OPP 17TH ST",,  40.494598, -79.923470,01
N31710,,"MAIN ST OPP 18TH ST",,  40.494556, -79.921890,01
N31720,,"MAIN ST OPP 19TH ST",,  40.494003, -79.918106,01
N31730,,"MAIN ST OPP 21ST ST",,  40.493614, -79.915985,01
N31750,,"MAIN ST OPP 23RD ST",,  40.493317, -79.914467,01
N31760,,"MAIN ST AT 9TH ST",,  40.494621, -79.933502,01
N31770,,"MAIN ST OPP CANAL ST",,  40.494476, -79.932426,01
N31780,,"MAIN ST AT #1841",,  40.494316, -79.919960,01
N31790,,"MANHATTAN ST AT JUNIATA",,  40.456844, -80.027374,01
N31800,,"MANHATTAN ST AT LIVERPOOL",,  40.455021, -80.026772,01
N31805,,"MANHATTAN ST AT PENNSYLVANIA",,  40.454098, -80.026451,01
N31810,,"MANHATTAN ST AT N FRANKLIN",,  40.455944, -80.027092,01
N31845,,"MARSHALL AVE AT CALIFORNIA",,  40.462425, -80.030334,01
N31856,,"MARSHALL AVE AT NEW HAMPSHIRE",,  40.464653, -80.027649,01
N31862,,"MARSHALL AVE AT RIDGELAND #1",,  40.464943, -80.027016,01
N31866,,"MARSHALL AVE AT SORREL",,  40.464050, -80.028259,01
N31878,,"MARSHALL AVE OPP NEW HAMPSHIRE",,  40.464458, -80.027519,01
N31882,,"MARSHALL AVE OPP RIDGELAND",,  40.466072, -80.026108,01
N31886,,"MARSHALL AVE OPP SORREL",,  40.463943, -80.028107,01
N31905,,"MATHIAS ST AT RHINE",,  40.468327, -79.995102,01
N31907,,"MATHIAS ST AT SOUTHSIDE",,  40.469929, -79.995224,01
N32330,,"MCINTYRE DR AT CHARTERWOOD",,  40.551731, -80.000717,02
N32350,,"MCINTYRE DR AT THOMPSON RUN",,  40.552277, -79.998558,02
N32360,,"MCINTYRE DR AT THOMPSON RUN FS",,  40.552361, -79.999008,02
N32375,,"MCINTYRE SQUARE AT K-MART",,  40.552219, -80.016632,02
N32380,,"MCINTYRE SQUARE AT GABRIEL BROTHERS",,  40.553558, -80.015999,02
N32400,,"MCKNIGHT RD AT NORTHWAY MALL DRVWY",,  40.553276, -80.020889,02
N32410,,"MCKNIGHT RD AT ARCADIA DR",,  40.576435, -80.026108,02
N32420,,"MCKNIGHT RD AT ARCADIA DR FS",,  40.576729, -80.025978,02
N32430,,"MCKNIGHT RD AT BABCOCK BLVD RAMP FS",,  40.515484, -80.004570,01
N32440,,"MCKNIGHT RD AT BABCOCK BLVD (ISLAND)",,  40.515011, -80.004166,01
N32460,,"MCKNIGHT RD AT SIEBERT RD NS",,  40.529846, -80.008926,01
N32480,,"MCKNIGHT RD AT MR TIRE",,  40.540176, -80.011955,02
N32490,,"MCKNIGHT RD AT BRAUNLICH DR FS",,  40.522224, -80.005104,01
N32530,,"MCKNIGHT RD AT BROOKVIEW LN",,  40.511665, -80.003624,01
N32540,,"MCKNIGHT RD AT BROWNS LN",,  40.546028, -80.017303,02
N32550,,"MCKNIGHT RD OPP OLD MCKNIGHT RD",,  40.533752, -80.011200,02
N32560,,"MCKNIGHT RD AT CUMBERLAND RD",,  40.572193, -80.023804,02
N32570,,"MCKNIGHT RD AT CUMBERLAND RD",,  40.571934, -80.023384,02
N32590,,"MCKNIGHT RD AT EVERGREEN RD",,  40.493435, -80.011444,01
N32650,,"MCKNIGHT RD AT HOUSTON RD FS",,  40.526806, -80.005730,01
N32660,,"MCKNIGHT RD AT INGOMAR RD",,  40.583248, -80.030251,02
N32665,,"INGOMAR RD AT MCKNIGHT SOUTH RAMP",,  40.583519, -80.030380,02
N32670,,"MCKNIGHT RD AT IVORY AVE RAMP (ISLAND)",,  40.498329, -80.013039,01
N32680,,"MCKNIGHT RD AT IVORY AVE RAMP FS",,  40.499115, -80.012833,01
N32690,,"MCKNIGHT RD AT JOHNANNA DR",,  40.545853, -80.016548,02
N32700,,"MCKNIGHT RD AT MALIBRAN DR",,  40.557304, -80.023117,02
N32720,,"MCKNIGHT RD AT MCINTYRE RD",,  40.550304, -80.019150,02
N32730,,"MCKNIGHT RD AT MCKNIGHT CIR",,  40.542110, -80.013367,02
N32740,,"MCKNIGHT RD AT MCKNIGHT-IVORY BLDG",,  40.501350, -80.011322,01
N32750,,"MCKNIGHT RD AT NORTHLAND MEDICAL CENTER",,  40.519260, -80.005127,01
N32760,,"MCKNIGHT RD AT NELSON RUN RD",,  40.506920, -80.006889,01
N32770,,"MCKNIGHT RD AT NELSON RUN RD NS",,  40.506336, -80.007202,01
N32780,,"MCKNIGHT RD AT NORTH HILLS VILLAGE (NORTH ENT)",,  40.528244, -80.007286,01
